Company Name,Location,Datum,Status Rocket,Cost,Status Mission,Country,Year,Rocket,Satellite
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Jul 19, 1977 08:40 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 930
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Jul 13, 1977 05:02 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 928
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Tue Jul 12, 1977 09:00 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 927
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Fri Jul 08, 1977 17:30 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 926
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Jul 07, 1977 07:25 UTC",StatusRetired,,Success,Russia,1977,Vostok-2M,Cosmos 925
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Mon Jul 04, 1977 22:20 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 924
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Fri Jul 01, 1977 11:52 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 923
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Jun 30, 1977 14:00 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 922
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Jun 29, 1977 18:34 UTC",StatusRetired,,Success,Kazakhstan,1977,Vostok-2M,Meteor-Priroda n†­2
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Mon Jun 27, 1977 18:30 UTC",StatusRetired,,Success,USA,1977,Titan IIID,KH-9
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia","Fri Jun 24, 1977 10:30 UTC",StatusRetired,,Success,Russia,1977,Tsyklon-3,Cosmos 921
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 24, 1977 05:41 UTC",StatusRetired,,Success,Kazakhstan,1977,Molniya-M /Block ML,Molniya-1 n†­69
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Thu Jun 23, 1977 09:16 UTC",StatusRetired,,Success,USA,1977,Atlas-E/F SGS-1,NTS-2
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Jun 22, 1977 08:00 UTC",StatusRetired,,Success,Kazakhstan,1977,Soyuz U,Cosmos 920
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Sat Jun 18, 1977 10:30 UTC",StatusRetired,,Success,Russia,1977,Cosmos-2I (63SM),Cosmos 919
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Fri Jun 17, 1977 07:23 UTC",StatusRetired,,Success,Kazakhstan,1977,Tsyklon-2,Cosmos 918
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Fri Jun 17, 1977 03:30 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Signe 3
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Jun 16, 1977 01:58 UTC",StatusRetired,,Success,Russia,1977,Molniya-M /Block 2BL,Cosmos 917
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri Jun 10, 1977 08:00 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 916
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Wed Jun 08, 1977 14:00 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 915
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue May 31, 1977 07:30 UTC",StatusRetired,,Success,Kazakhstan,1977,Soyuz U,Cosmos 914
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Mon May 30, 1977 22:30 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 913
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Thu May 26, 1977 21:47 UTC",StatusRetired,,Success,USA,1977,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F4
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu May 26, 1977 07:00 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 912
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed May 25, 1977 11:00 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 911
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Mon May 23, 1977 18:13 UTC",StatusRetired,,Success,USA,1977,Atlas-SLV3A Agena-D,AFP-827 (Canyon-7)
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Mon May 23, 1977 12:14 UTC",StatusRetired,,Success,Kazakhstan,1977,Tsyklon-2,Cosmos 910
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu May 19, 1977 16:30 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 909
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue May 17, 1977 10:10 UTC",StatusRetired,,Success,Kazakhstan,1977,Soyuz U,Cosmos 908
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Thu May 12, 1977 14:27 UTC",StatusRetired,,Success,USA,1977,Titan III(23)C,DSCS-II 7&8
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Thu May 05, 1977 14:00 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 907
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Apr 28, 1977 09:10 UTC",StatusRetired,,Success,Russia,1977,Molniya-M /Block ML,Molniya-3 n†­68
RVSN USSR,"Site 107/1, Kapustin Yar, Russia","Wed Apr 27, 1977",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 906
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Tue Apr 26, 1977 14:45 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 905
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Apr 20, 1977 09:00 UTC",StatusRetired,,Success,Kazakhstan,1977,Soyuz U,Cosmos 904
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Mon Apr 11, 1977 01:38 UTC",StatusRetired,,Success,Russia,1977,Molniya-M /Block 2BL,Cosmos 903
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Apr 07, 1977 08:59 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 902
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Tue Apr 05, 1977 10:30 UTC",StatusRetired,,Success,Russia,1977,Cosmos-2I (63SM),Cosmos 901
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Tue Apr 05, 1977 02:05 UTC",StatusRetired,,Success,Russia,1977,Vostok-2M,Meteor n†­37
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Mar 29, 1977",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 900
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Mar 24, 1977 22:11 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 899
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Mar 24, 1977 11:51 UTC",StatusRetired,,Success,Russia,1977,Molniya-M /Block ML,Molniya-1 n†­67
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Thu Mar 17, 1977 08:30 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 898
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Sun Mar 13, 1977 18:41 UTC",StatusRetired,,Success,USA,1977,Titan III(24)B,OPS 4915
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Thu Mar 10, 1977 11:00 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 897
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Mar 03, 1977 10:30 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 896
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Sat Feb 26, 1977 21:18 UTC",StatusRetired,,Success,Russia,1977,Vostok-2M,Cosmos 895
MHI,"LA-Y1, Tanegashima Space Center, Japan","Wed Feb 23, 1977 08:50 UTC",StatusRetired,,Success,Japan,1977,N-I Star-37E,Kiku 2
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue Feb 22, 1977 09:19 UTC",StatusRetired,,Failure,Kazakhstan,1977,Soyuz U,Zenit-4MK n†­381
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Mon Feb 21, 1977 17:20 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 894
ISAS,"Mu Pad, Uchinoura Space Center, Japan","Sat Feb 19, 1977 05:15 UTC",StatusRetired,,Success,Japan,1977,Mu-III H,Tansei 3
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Feb 15, 1977",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 893
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Fri Feb 11, 1977 14:57 UTC",StatusRetired,,Success,Russia,1977,Molniya-M /Block ML,Molniya-2 n†­66
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Wed Feb 09, 1977 11:30 UTC",StatusRetired,,Success,Russia,1977,Soyuz U,Cosmos 892
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Feb 07, 1977 16:11 UTC",StatusRetired,,Success,Kazakhstan,1977,Soyuz U,Soyuz 24
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Sun Feb 06, 1977 06:00 UTC",StatusRetired,,Success,USA,1977,Titan III(23)C,DSP-7
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Feb 02, 1977 12:30 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 891
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Jan 20, 1977 20:05 UTC",StatusRetired,,Success,Russia,1977,Cosmos-3M (11K65M),Cosmos 890
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Jan 20, 1977 08:30 UTC",StatusRetired,,Success,Kazakhstan,1977,Soyuz U,Cosmos 889
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Jan 06, 1977 23:17 UTC",StatusRetired,,Success,Russia,1977,Vostok-2M,Meteor-2 n†­2
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Jan 06, 1977 09:40 UTC",StatusRetired,,Success,Kazakhstan,1977,Soyuz U,Cosmos 888
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Tue Dec 28, 1976 07:49 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 887
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Tue Dec 28, 1976 06:38 UTC",StatusRetired,,Success,Russia,1976,Molniya-M /Block ML,Molniya-3 n†­65
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Mon Dec 27, 1976 12:05 UTC",StatusRetired,,Success,Kazakhstan,1976,Tsyklon-2,Cosmos 886
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Sun Dec 19, 1976 18:19 UTC",StatusRetired,,Success,USA,1976,Titan IIID,KH-11
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Fri Dec 17, 1976 12:00 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 885
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Dec 17, 1976 09:30 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz U,Cosmos 884
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Dec 16, 1976 10:23 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 871 to 878
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Dec 15, 1976 13:59 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 883
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Dec 09, 1976 20:00 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 880
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Dec 09, 1976 10:00 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 879
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China","Tue Dec 07, 1976 04:38 UTC",StatusRetired,,Success,China,1976,Long March 2,FSW-0 No.2
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Dec 02, 1976 02:44 UTC",StatusRetired,,Success,Russia,1976,Molniya-M /Block ML,Molniya-2 n†­64
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Dec 02, 1976 00:17 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 870
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Nov 29, 1976 16:04 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz U,Cosmos 869
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan","Fri Nov 26, 1976 14:30 UTC",StatusRetired,,Success,Kazakhstan,1976,Tsyklon-2,Cosmos 868
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Nov 25, 1976",StatusRetired,,Success,Kazakhstan,1976,Molniya-M /Block SO-L,Prognoz n†­5
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Tue Nov 23, 1976 16:27 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 867
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Nov 11, 1976 10:45 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz U,Cosmos 866
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China","Wed Nov 10, 1976 09:05 UTC",StatusRetired,,Failure,China,1976,Feng Bao 1,JSSW-6
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Mon Nov 01, 1976 11:20 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 865
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Fri Oct 29, 1976 12:39 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 864
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Mon Oct 25, 1976 14:30 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 863
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Fri Oct 22, 1976 09:11 UTC",StatusRetired,,Success,Russia,1976,Molniya-M /Block 2BL,Cosmos 862
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Thu Oct 21, 1976 16:53 UTC",StatusRetired,,Success,Kazakhstan,1976,Tsyklon-2,Cosmos 861
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Sun Oct 17, 1976 18:06 UTC",StatusRetired,,Success,Kazakhstan,1976,Tsyklon-2,Cosmos 860
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri Oct 15, 1976 22:59 UTC",StatusRetired,,Success,Russia,1976,Vostok-2M,Meteor n†­36
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Oct 14, 1976 17:39 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz,Soyuz 23
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sun Oct 10, 1976 09:35 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz U,Cosmos 859
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Mon Oct 04, 1976 11:00 UTC",StatusRetired,,Failure,Russia,1976,Soyuz U,Zenit-4MKT n†­370
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Sep 29, 1976 07:04 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 858
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri Sep 24, 1976 15:00 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 857
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Sep 22, 1976 09:30 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz U,Cosmos 856
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Tue Sep 21, 1976 11:40 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 855
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Sep 15, 1976 18:50 UTC",StatusRetired,,Success,USA,1976,Titan III(24)B,OPS 8533
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Sep 15, 1976 09:48 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz U,Soyuz 22
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Fri Sep 03, 1976 09:20 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 854
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Wed Sep 01, 1976 03:23 UTC",StatusRetired,,Partial Failure,Russia,1976,Molniya-M /Block ML,Cosmos 853
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China","Mon Aug 30, 1976 11:45 UTC",StatusRetired,,Success,China,1976,Feng Bao 1,JSSW-5
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Aug 28, 1976 09:00 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz U,Cosmos 852
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Fri Aug 27, 1976 14:34 UTC",StatusRetired,,Success,Russia,1976,Vostok-2M,Cosmos 851
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Thu Aug 26, 1976 11:00 UTC",StatusRetired,,Success,Russia,1976,Cosmos-2I (63SM),Cosmos 850
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Wed Aug 18, 1976 09:30 UTC",StatusRetired,,Success,Russia,1976,Cosmos-2I (63SM),Cosmos 849
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Thu Aug 12, 1976 13:30 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 848
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA","Fri Aug 06, 1976",StatusRetired,,Success,USA,1976,Titan III(34)B Agena-D,Quasar 2
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Wed Aug 04, 1976 13:40 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 847
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Jul 29, 1976 20:02 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 846
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Jul 27, 1976 12:00 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Intercosmos-16
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Tue Jul 27, 1976 05:21 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 845
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 23, 1976 15:49 UTC",StatusRetired,,Success,Kazakhstan,1976,Molniya-M /Block ML,Molniya-1 n†­62
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Thu Jul 22, 1976 22:04 UTC",StatusRetired,,Success,USA,1976,Atlas-SLV3D Centaur-D1AR,Comstar D2
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Thu Jul 22, 1976 15:40 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 844
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Wed Jul 21, 1976 15:14 UTC",StatusRetired,,Success,Kazakhstan,1976,Tsyklon-2,Cosmos 843
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Jul 21, 1976 10:20 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 842
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Jul 15, 1976 13:11 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 841
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Wed Jul 14, 1976 09:00 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 840
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Thu Jul 08, 1976 21:08 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 839
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Thu Jul 08, 1976 18:30 UTC",StatusRetired,,Success,USA,1976,Titan IIID,"KH-9, S3 & SSF-D-1"
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Tue Jul 06, 1976 12:08 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz,Soyuz 21
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Fri Jul 02, 1976 10:30 UTC",StatusRetired,,Success,Kazakhstan,1976,Tsyklon-2,Cosmos 838
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Jul 01, 1976 08:05 UTC",StatusRetired,,Partial Failure,Russia,1976,Molniya-M /Block ML,Cosmos 837
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Jun 29, 1976 08:12 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 836
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue Jun 29, 1976 07:20 UTC",StatusRetired,,Success,Kazakhstan,1976,Voskhod,Cosmos 835
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Sat Jun 26, 1976 03:00 UTC",StatusRetired,,Success,USA,1976,Titan III(23)C,DSP-6
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Thu Jun 24, 1976 07:10 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 834
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Sat Jun 19, 1976",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Intercosmos-15
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Wed Jun 16, 1976 13:09 UTC",StatusRetired,,Success,Russia,1976,Voskhod,Cosmos 833
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Jun 15, 1976 13:19 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 825 to 832
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue Jun 08, 1976 07:00 UTC",StatusRetired,,Success,Kazakhstan,1976,Voskhod,Cosmos 824
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Jun 02, 1976 22:30 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 823
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA","Wed Jun 02, 1976",StatusRetired,,Success,USA,1976,Titan III(34)B Agena-D,Quasar 1
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Wed May 26, 1976 09:00 UTC",StatusRetired,,Success,Russia,1976,Voskhod,Cosmos 821
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri May 21, 1976 07:00 UTC",StatusRetired,,Success,Russia,1976,Soyuz U,Cosmos 820
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu May 20, 1976 09:00 UTC",StatusRetired,,Success,Kazakhstan,1976,Voskhod,Cosmos 819
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Tue May 18, 1976 11:00 UTC",StatusRetired,,Success,Russia,1976,Cosmos-2I (63SM),Cosmos 818
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Sat May 15, 1976 13:30 UTC",StatusRetired,,Success,Russia,1976,Vostok-2M,Meteor n†­35
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Thu May 13, 1976 22:28 UTC",StatusRetired,,Success,USA,1976,Atlas-SLV3D Centaur-D1AR,Comstar D1
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed May 12, 1976 17:57 UTC",StatusRetired,,Success,Russia,1976,Molniya-M /Block ML,Molniya-3 n†­60
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Sat May 08, 1976 15:00 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 822
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed May 05, 1976 07:50 UTC",StatusRetired,,Success,Kazakhstan,1976,Voskhod,Cosmos 817
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Fri Apr 30, 1976 19:12 UTC",StatusRetired,,Success,USA,1976,Atlas-E/F MSD,NOSS-1
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Wed Apr 28, 1976 13:30 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 816
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Wed Apr 28, 1976 09:30 UTC",StatusRetired,,Success,Russia,1976,Voskhod,Cosmos 815
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri Apr 09, 1976 08:30 UTC",StatusRetired,,Success,Russia,1976,Voskhod,Cosmos 813
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Apr 07, 1976 13:05 UTC",StatusRetired,,Success,Russia,1976,Vostok-2M,Meteor n†­34
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia","Tue Apr 06, 1976 04:14 UTC",StatusRetired,,Success,Russia,1976,Cosmos-3M (11K65M),Cosmos 812
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Mar 31, 1976 12:50 UTC",StatusRetired,,Success,Russia,1976,Soyuz M,Cosmos 811
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia","Fri Mar 26, 1976 15:00 UTC",StatusRetired,,Success,Russia,1976,Voskhod,Cosmos 810
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Mon Mar 22, 1976 18:14 UTC",StatusRetired,,Success,USA,1976,Titan III(24)B,OPS 7600
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 19, 1976 19:31 UTC",StatusRetired,,Success,Kazakhstan,1976,Molniya-M /Block ML,Molniya-1 n†­59
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Mar 18, 1976 09:15 UTC",StatusRetired,,Success,Kazakhstan,1976,Soyuz U,Cosmos 809
